Name,Rad,Vobs,e_Vobs,Vgas,Vdisk,Vbul,Vb,GasFrac,V_Newton,V_MOND,V_Verlinde,V_WILL,V_LCDM
NGC1705,3.78,71.4,4.6,13.46,24.88,0.0,22.151270843904193,0.3692264674976788,22.151270843904193,53.64193268285477,54.80630675160507,49.958027964712656,59.92160819275191
NGC1705,4.22,71.5,5.68,13.36,23.42,0.0,21.277636146903163,0.3942449691631668,21.277636146903163,53.81229517807583,54.8024092845659,49.87780310785539,61.07971282986002
NGC1705,4.66,71.5,6.2,13.36,22.2,0.0,20.613335489434988,0.4200648796826431,20.613335489434988,54.11578194098081,54.96788927794774,49.96663024579011,62.12881711412485
NGC1705,5.11,71.3,6.43,13.46,21.14,0.0,20.115203205535856,0.4477558527551929,20.115203205535856,54.55862500583244,55.298780752269145,50.21628656050257,63.09868757029929
NGC1705,5.56,71.8,9.68,13.46,20.22,0.0,19.636593390911774,0.46984847864006823,19.636593390911774,54.92651765544451,55.56475092871454,50.411871679405564,63.933124355987246
NGC1705,6.0,71.5,10.5,14.31,19.44,0.0,19.842703948806978,0.5200888724310313,19.842703948806978,56.223048305674894,56.83230515757522,51.54294855251884,64.83555048756286
NGC2366,0.12,4.2,3.15,-0.46,3.95,0.0,2.793071785686863,0.0,2.793071785686863,7.931313760514618,8.016221120008225,7.269708123714391,12.967119937019778
NGC2366,0.36,9.41,1.83,-0.53,11.2,0.0,7.919595949289332,0.0,7.919595949289332,17.950030996121853,18.438963177089875,16.85092671829872,22.81860706514106
NGC2366,0.59,15.3,1.37,1.73,15.88,0.0,11.3613423502683,0.023186378070670845,11.3613423502683,24.484295254654775,25.264768962185315,23.138401386983247,29.089359622592365
NGC2366,0.83,18.4,1.64,4.19,19.68,0.0,14.532972854856641,0.08312260040254292,14.532972854856641,30.301308099393307,31.36558384437005,28.768854119604715,34.27196574809904
NGC2366,1.07,23.4,2.08,6.57,22.21,0.0,17.02371727913736,0.1489436329943088,17.02371727913736,35.01722370278994,36.29542302594267,33.31176751394434,38.43740826019899
NGC2366,1.31,28.1,2.46,9.69,23.33,0.0,19.132186231583674,0.2565183010461546,19.132186231583674,39.089989703620525,40.54409930318298,37.223167886065895,41.932285504334246
NGC2366,1.54,33.1,2.01,12.94,22.77,0.0,20.656235136151988,0.39243362796081044,20.656235136151988,42.28111140004923,43.84589895445796,40.25098826765959,44.705385234336234
NGC2366,1.79,37.5,1.62,15.67,22.48,0.0,22.32093412023789,0.49284829858692103,22.32093412023789,45.64335561700642,47.33726642509548,43.45816269924224,47.42252058067247
NGC2366,2.02,40.5,1.68,17.89,22.28,0.0,23.838022149498897,0.5632228206077134,23.838022149498897,48.6338065750849,50.45031408997365,46.32122004352072,49.6965726957672
NGC2366,2.26,42.3,1.69,19.31,22.0,0.0,24.796695344339735,0.6064247740317114,24.796695344339735,50.956327551845895,52.82144775997331,48.48152152690036,51.5864994144728
NGC2366,2.49,45.2,1.91,20.12,21.29,0.0,25.128598249802952,0.6410906261330632,25.128598249802952,52.432444071831945,54.27008199618226,49.77537580491592,52.96740257384762
NGC2366,2.74,47.4,1.95,21.03,20.52,0.0,25.549874755074633,0.677487043810464,25.549874755074633,54.04209517462373,55.86286064962915,51.20415965166395,54.35797473287022
NGC2366,2.97,48.1,1.74,22.14,19.83,0.0,26.206755808378876,0.7137213841616713,26.206755808378876,55.79448947188388,57.63857994375401,52.816176260898594,55.65261684299451
NGC2366,3.21,48.8,1.08,23.15,19.12,0.0,26.808761627497827,0.7456731139151176,26.808761627497827,57.48162179594092,59.34199239849167,54.35982446713438,56.865395490494066
NGC2366,3.44,50.7,1.55,23.96,18.46,0.0,27.284929906452025,0.7711306096143363,27.284929906452025,58.94118013970643,60.80655923790162,55.68300250592495,57.897145714114636
NGC2366,3.69,52.1,2.78,24.56,17.79,0.0,27.594123468593814,0.7921793522538642,27.594123468593814,60.23785203589334,62.08449567962676,56.827208765162524,58.83960382431429
NGC2366,3.92,53.0,2.98,25.07,17.2,0.0,27.864402021216964,0.8094857596658738,27.864402021216964,61.38111301167448,63.21106161930428,57.83585028853584,59.63419176869123
NGC2366,4.16,53.7,2.39,25.27,16.63,0.0,27.872053207469307,0.8220014034860079,27.872053207469307,62.204593028718506,63.98483275722571,58.511537132968634,60.27601361255757
NGC2366,4.4,51.2,2.21,25.47,16.1,0.0,27.898492790830115,0.8334823497457813,27.898492790830115,63.01882879102481,64.75427843520812,59.1855950251939,60.87295087649837
NGC2366,4.64,51.6,1.45,25.68,15.61,0.0,27.95171640525855,0.8440595268043857,27.95171640525855,63.83752945372943,65.53375638743421,59.87124468626121,61.43365589654665
NGC2366,4.87,51.5,1.84,26.18,15.18,0.0,28.29502783175871,0.8560892301181876,28.29502783175871,64.96888349835622,66.66495570285221,60.89159995026516,62.06238535131382
NGC2366,5.11,50.4,2.53,26.59,14.76,0.0,28.56495930331426,0.8665017723362594,28.56495930331426,66.01783654072416,67.70429558283334,61.82489707036233,62.63852857384498
NGC2366,5.35,48.5,4.6,26.69,14.37,0.0,28.558791115871834,0.8734086880707079,28.558791115871834,66.69358037299521,68.33853128790844,62.378607952251045,63.052328636825045
NGC2366,5.59,50.0,5.91,26.59,14.01,0.0,28.375485017881193,0.878112354543582,28.375485017881193,67.11767315578167,68.70180295865572,62.67936149004048,63.353745133191744
NGC2366,5.82,49.0,7.42,26.28,13.7,0.0,28.008630812662016,0.880373504397926,28.008630812662016,67.25019163225602,68.75561447074999,62.69308921396332,63.531072186697514
NGC2366,6.06,49.4,5.92,26.18,13.37,0.0,27.83470585438258,0.8846388580571921,27.83470585438258,67.63792670517184,69.08771963318856,62.96813736783775,63.783385888165625
NGC2403,0.16,24.5,2.83,0.0,23.21,0.0,16.41194839133977,0.0,16.41194839133977,23.584718059885514,25.542536437027376,23.979094742772006,23.7412234801246
NGC2403,0.26,35.3,2.46,0.0,35.33,0.0,24.98208257932072,0.0,24.98208257932072,33.87696482337313,36.97862171946162,34.88815308690419,33.12883367961389
NGC2403,0.36,43.2,1.12,1.92,46.97,0.0,33.2682558905633,0.003330752716773937,33.2682558905633,43.45283895838471,47.660694431528974,45.12343975739349,41.90136388843507
NGC2403,0.46,52.0,1.25,2.29,56.68,0.0,40.144181396561066,0.00325406146472293,40.144181396561066,51.45989994729495,56.57133682819827,53.65820583513287,49.32074535649493
NGC2403,0.56,60.9,2.93,2.64,63.77,0.0,45.169414984035384,0.0034160083386755437,45.169414984035384,57.58541128447784,63.34570457561854,60.11676424707226,55.04432820199858
NGC2403,0.66,65.8,1.25,3.0,67.56,0.0,47.86623862389858,0.003928112400579475,47.86623862389858,61.437740018852004,67.53000109401002,64.04432842827477,58.70326237802958
NGC2403,0.76,71.7,1.25,3.34,70.83,0.0,50.19561783661996,0.004427528091214317,50.19561783661996,64.85041528616597,71.2254398080566,67.50532523056583,61.93985161568974
NGC2403,0.86,74.6,1.6,3.68,72.8,0.0,51.60874344527291,0.005084509546671281,51.60874344527291,67.33563679555422,73.86606833511104,69.94098557210032,64.33731970441943
NGC2403,0.96,74.6,1.03,4.02,74.87,0.0,53.09349159737002,0.0057328361900166065,53.09349159737002,69.81811778370424,76.51434196577775,72.39418430485213,66.71237869582119
NGC2403,1.06,76.6,1.12,4.37,77.12,0.0,54.70689261875509,0.006380853583385784,54.70689261875509,72.36177559097091,79.24318879846075,74.9346549472563,69.11763059447381
NGC2403,1.16,78.5,1.6,4.75,79.47,0.0,56.394174787827154,0.007094449917106168,56.394174787827154,74.92452694372273,82.00316756262974,77.51244163133613,71.51604057344623
NGC2403,1.27,83.4,1.8,5.15,82.18,0.0,58.337798210079896,0.00779317431055934,58.337798210079896,77.775622170807,85.0856413831824,80.40023286453263,74.15556599257904
NGC2403,1.36,86.4,1.6,5.51,85.19,0.0,60.48990122326205,0.008297312498128772,60.48990122326205,80.59594487005697,88.17794576224196,83.32693379837146,76.70983872816609
NGC2403,1.47,87.4,1.41,5.76,87.94,0.0,62.44917453417619,0.008507296367696048,62.44917453417619,83.38433411289687,91.20344805500444,86.16895415797444,79.25081134667892
NGC2403,1.57,90.3,1.41,5.98,90.77,0.0,64.4620574446705,0.008605855355118298,64.4620574446705,86.10308583678699,94.17273475012148,88.97136713624901,81.69845432271462
NGC2403,1.67,93.3,1.6,6.21,93.98,0.0,66.7434213986667,0.008656977106099303,66.7434213986667,89.04422961782748,97.40455309360816,92.0348168042759,84.31992034836581
NGC2403,1.77,93.3,1.41,6.42,96.86,0.0,68.79059674112443,0.008709874601930092,68.79059674112443,91.74374723516479,100.36200996820048,94.8322646161435,86.72168366271676
NGC2403,1.87,95.2,1.25,6.61,99.21,0.0,70.46278556798617,0.008800012785487804,70.46278556798617,94.07309003793797,102.89611130133457,97.21725323487864,88.79392956601023
NGC2403,1.97,97.2,1.6,6.81,101.42,0.0,72.03738126833873,0.008936724921297502,72.03738126833873,96.29129023260806,105.30588923279491,99.48296401215295,90.75883707848118
NGC2403,2.08,99.1,2.02,7.01,103.79,0.0,73.72463733379772,0.009040880861127983,73.72463733379772,98.66779294732152,107.88764533312595,101.91042422250634,92.85274073887201
NGC2403,2.18,98.2,2.02,7.27,106.07,0.0,75.35433199226172,0.009307914241953765,75.35433199226172,100.89876528484808,110.31998499811209,104.20326500360156,94.80551589868999
NGC2403,2.28,98.2,1.6,7.54,106.73,0.0,75.84522430581902,0.009882941203256904,75.84522430581902,102.05553572996467,111.51326786358993,105.28309393819056,95.83082381823465
NGC2403,2.37,98.2,1.0,7.81,106.19,0.0,75.49274236640235,0.010702658393614426,75.49274236640235,102.34324885570669,111.71759003975824,105.40465154741698,96.111520227024
NGC2403,2.47,97.2,1.12,8.25,105.57,0.0,75.10376122405587,0.012066589062875586,75.10376122405587,102.64824174212701,111.92927729699632,105.5276040143135,96.4153613448918
NGC2403,2.57,98.2,1.41,8.77,105.08,0.0,74.8185545169111,0.013739804707053523,74.8185545169111,103.03306343371173,112.23531513519754,105.74578070976476,96.78904724704776
NGC2403,2.68,98.2,1.12,9.31,104.39,0.0,74.39967842672439,0.01565875557713579,74.39967842672439,103.33938291456924,112.43870260532965,105.8583825769794,97.10651253327201
NGC2403,2.78,98.2,1.6,9.95,103.8,0.0,74.06903874089362,0.01804565892105178,74.06903874089362,103.64863375552251,112.66137383126465,106.00032075806322,97.4229929224134
NGC2403,2.88,99.1,2.69,10.97,103.16,0.0,73.76539635899749,0.02211606687529567,73.76539635899749,103.96866874126366,112.89859770051358,106.15878981637701,97.74981006317853
NGC2403,2.98,100.0,2.69,11.96,102.68,0.0,73.58418851900183,0.026417599361493172,73.58418851900183,104.39038598566012,113.25579775960311,106.436586715784,98.15835197636763
NGC2403,3.08,102.0,3.16,13.06,102.46,0.0,73.61786060461144,0.031471683076212384,73.61786060461144,105.00256148667101,113.83593853023922,106.93393398777839,98.7160618673353
NGC2403,3.19,101.0,3.4,14.06,102.29,0.0,73.68382217284878,0.03641047543528885,73.68382217284878,105.69025172023153,114.49304010119653,107.50135308944941,99.33661312979396
NGC2403,3.29,101.0,3.4,15.05,102.51,0.0,74.03142947424425,0.041327651759278196,74.03142947424425,106.5771285370724,115.39597702637325,108.3168501675736,100.10046013736002
NGC2403,3.39,103.0,2.93,16.15,102.82,0.0,74.47683331076853,0.04702216793986051,74.47683331076853,107.5475362965093,116.39768559293482,109.22989409137085,100.92307739909273
NGC2403,3.49,107.0,2.46,17.15,103.06,0.0,74.86524093329294,0.05247685454423448,74.86524093329294,108.45505173769796,117.32829050414014,110.07469600982228,101.69049366114797
NGC2403,3.59,110.0,2.46,18.14,102.95,0.0,75.02273555396391,0.05846403341362332,75.02273555396391,109.13428021178453,117.99594458157961,110.66422064206316,102.27583679103469
NGC2403,3.69,112.0,3.4,19.24,103.12,0.0,75.41249763799101,0.06509138102798133,75.41249763799101,110.02638239640888,118.9121369131273,111.49710349469831,103.01990221938073
NGC2403,3.79,114.0,5.1,20.24,102.93,0.0,75.54435816128164,0.07178222980942332,75.54435816128164,110.66458081159038,119.53558118324958,112.04570432695438,103.56396697014775
NGC2403,3.9,118.0,5.1,21.03,102.5,0.0,75.4677805424275,0.0776524905889169,75.4677805424275,111.14532757551633,119.96671957788992,112.40236224149481,103.98955482549987
NGC2403,3.99,118.0,4.85,21.83,101.99,0.0,75.34937922770166,0.08393597006669601,75.34937922770166,111.47772006393137,120.25027886217852,112.62784018859891,104.28949059730198
NGC2403,4.47,118.0,5.36,25.72,99.49,0.0,74.90426189476804,0.11790409003437026,74.90426189476804,113.32255937747667,121.86719354801005,113.94679145230619,105.91232822034583
NGC2403,4.97,121.0,2.57,27.81,97.06,0.0,74.05212961151084,0.1410349901478338,74.05212961151084,114.69546623811733,122.95107236772093,114.76035023498387,107.15162596370048
NGC2403,5.47,124.0,0.22,29.41,94.4,0.0,72.94263568037557,0.16256503625953483,72.94263568037557,115.65817008059797,123.59376419841733,115.1668429065965,108.06423932433066
NGC2403,5.96,125.0,0.88,30.7,91.13,0.0,71.37806700941123,0.18498954562444594,71.37806700941123,115.98590120432647,123.54370934333804,114.9256017351988,108.52027554671618
NGC2403,6.46,126.0,0.45,31.7,87.9,0.0,69.77173496481223,0.20642366264421708,69.77173496481223,116.17296026957524,123.35318592500134,114.56236467749241,108.88227301073856
NGC2403,6.96,126.0,0.55,33.29,84.95,0.0,68.67659972654441,0.23496870390725136,68.67659972654441,116.7589263078467,123.64787937788294,114.68203182635682,109.47799149283567
NGC2403,7.45,126.0,0.45,34.99,81.98,0.0,67.71011962771887,0.2670427076134736,67.71011962771887,117.34380875925656,123.97128679421505,114.84434099499173,110.03928539500285
NGC2403,7.95,126.0,0.24,36.58,79.11,0.0,66.83780704062634,0.29953185625892925,66.83780704062634,117.96919877610937,124.35434145876518,115.07127100534696,110.59773246837617
NGC2403,8.45,127.0,1.45,38.38,76.42,0.0,66.27995624621369,0.33530923490073805,66.27995624621369,118.84662405265007,125.04260760426631,115.59994122745604,111.26534947427105
NGC2403,8.94,128.0,1.12,39.97,74.09,0.0,65.89586443776271,0.367918797769353,65.89586443776271,119.8140371296738,125.85407793453739,116.25631580966319,111.94159934892473
NGC2403,9.44,128.0,1.68,41.47,71.75,0.0,65.52703373417722,0.40052262427281204,65.52703373417722,120.76676394417234,126.65615132073656,116.90735994157038,112.57464396271385
NGC2403,9.94,127.0,2.56,42.57,69.58,0.0,65.0606878229857,0.42812441920633426,65.0606878229857,121.55831852804616,127.28784619794561,117.40108568363966,113.08661801885486
NGC2403,10.43,127.0,1.24,43.96,67.61,0.0,64.94642137947248,0.4581470722528994,64.94642137947248,122.65970021594094,128.28591451341035,118.25200571565684,113.72751418621161
NGC2403,10.93,128.0,0.21,45.06,65.75,0.0,64.74515310044451,0.48435953149415006,64.74515310044451,123.64745427987413,129.15989098615123,118.98649655042371,114.27763399621072
NGC2403,11.43,130.0,1.13,45.76,64.12,0.0,64.41789192452669,0.5046136738562593,64.41789192452669,124.45360381222527,129.83813224918094,119.53828610131164,114.70600869406863
NGC2403,11.92,130.0,2.23,46.15,62.55,0.0,63.922404131884775,0.5212393682321569,63.922404131884775,125.00787561581059,130.24618328012872,119.83833586489672,114.98431307869322
NGC2403,12.42,132.0,2.68,46.65,61.06,0.0,63.564017336854974,0.5386177003014293,63.564017336854974,125.69964686788646,130.81282861544796,120.29140270303587,115.30967701668872
NGC2403,12.92,133.0,2.68,46.95,59.67,0.0,63.12334710707283,0.553211442993681,63.12334710707283,126.2612105596103,131.24123279607184,120.61638590741819,115.55174887536424
NGC2403,13.42,133.0,3.37,46.75,58.37,0.0,62.3625765182934,0.5619725864215133,62.3625765182934,126.41808534377964,131.22471103244638,120.52202060210007,115.58624744894935
NGC2403,13.91,133.0,3.81,46.25,57.26,0.0,61.46882380524293,0.5661267393960798,61.46882380524293,126.36010125471496,130.98065577642006,120.21701081223017,115.513683888092
NGC2403,14.41,133.0,2.56,45.95,56.12,0.0,60.71350508741857,0.5727965839075061,60.71350508741857,126.44373302510715,130.89936531108702,120.06869490888872,115.49827938291052
NGC2403,14.91,134.0,0.56,45.66,55.05,0.0,60.000723745634936,0.5791070290429243,60.000723745634936,126.54095566732906,130.8408502762856,119.94532386866602,115.48099181094632
NGC2403,15.4,134.0,0.79,45.26,54.06,0.0,59.24280040646289,0.5836573250195586,59.24280040646289,126.53140981653328,130.67419346690616,119.72401441425775,115.41164081855894
NGC2403,15.9,133.0,0.67,44.76,53.11,0.0,58.42767880037679,0.5868713242231264,58.42767880037679,126.43670750480855,130.4171646775895,119.41904847998416,115.29985060306198
NGC2403,16.4,134.0,2.35,44.16,52.26,0.0,57.581762737866924,0.5881501580047697,57.581762737866924,126.26968004419497,130.0873032612988,119.04836065695737,115.15472688264792
NGC2403,16.89,134.0,4.13,43.36,51.43,0.0,56.59162526381443,0.5870488122343761,56.59162526381443,125.87334932417086,129.5144458034935,118.45254880760363,114.9174888171202
NGC2403,17.39,136.0,3.91,42.67,50.61,0.0,55.69034880479741,0.5870639464093639,55.69034880479741,125.56780533570014,129.0460971786216,117.95733048494117,114.71609513149437
NGC2403,17.89,136.0,6.38,41.87,49.84,0.0,54.72759541584117,0.5853197630791286,54.72759541584117,125.15033721431956,128.46170503665527,117.35576592973565,114.47258949867562
NGC2403,18.38,135.0,8.39,41.07,49.16,0.0,53.80611210633974,0.5826210631855361,53.80611210633974,124.73515939843557,127.88902728698076,116.76911963001062,114.23396578024818
NGC2403,18.88,133.0,7.83,40.27,48.46,0.0,52.8758801345188,0.580026773169903,52.8758801345188,124.2908021171952,127.28851028482389,116.15809473220673,113.98530455950132
NGC2403,19.38,134.0,6.26,39.87,47.78,0.0,52.25974645939262,0.5820467579670189,52.25974645939262,124.223199530732,127.10498057529689,115.94118412020823,113.87137148909238
NGC2403,19.87,136.0,5.6,39.87,47.15,0.0,51.97285974429346,0.5884902112065433,51.97285974429346,124.54965081344756,127.35699511108375,116.13561538793442,113.89241351240949
NGC2403,20.37,135.0,5.24,39.87,46.52,0.0,51.68822012799435,0.5949895198591174,51.68822012799435,124.87643934357278,127.61021371405634,116.33155594119937,113.90422600682481
NGC2403,20.87,134.0,3.12,39.87,45.97,0.0,51.44159163556275,0.6007083604953275,51.44159163556275,125.23729156185699,127.90325325368194,116.5659993151746,113.92054380957647
NGC2683,2.89,189.0,10.0,7.68,203.92,89.57,162.6856325248176,0.002228558504105767,162.6856325248176,186.12430485348446,206.409341728656,198.350792044388,182.4243337385494
NGC2683,5.77,212.0,5.0,21.36,229.24,63.44,171.89817311420154,0.015440450748362025,171.89817311420154,209.57695457538992,231.61041686893083,220.84730992390465,204.1307562538589
NGC2683,8.66,206.0,5.0,17.89,197.87,51.78,147.5572378096039,0.014699401330173787,147.5572378096039,198.65694113955067,217.05156041993746,204.9149337687043,195.22963465965915
NGC2683,11.54,200.0,5.0,24.41,185.0,44.86,138.26439100505957,0.031168425827087513,138.26439100505957,199.2376231380537,215.69560602695694,202.44778319437876,197.04674002318598
NGC2683,14.43,172.0,12.0,25.8,159.52,40.12,120.48105776428093,0.045856601817974935,120.48105776428093,189.83562848847149,203.0312572754194,189.2722781298403,192.24145094225875
NGC2683,17.31,190.0,10.0,25.8,143.29,36.63,108.95357671962861,0.05607334035742255,108.95357671962861,184.79912977010068,195.76052362532127,181.5928587408338,191.11461029190693
NGC2683,20.2,169.0,10.0,23.72,130.86,33.91,99.64802993536802,0.05666200464323405,99.64802993536802,180.7378410695677,189.9038188817429,175.4463735638631,190.7839230136394
NGC2683,23.08,150.0,10.0,20.53,121.26,31.72,92.07489114845589,0.0497159188590849,92.07489114845589,177.44722827116445,185.1741254848803,170.50665527872368,190.86652452674792
NGC2683,28.85,160.0,10.0,17.48,107.36,28.37,81.43730735971076,0.04607189175235705,81.43730735971076,173.60578978032694,179.32179050703814,164.30902472566092,191.86224673311878
NGC2683,31.74,155.0,10.0,16.5,102.03,27.05,77.39187425046637,0.04545452875866712,77.39187425046637,172.32211101991481,177.29007525395855,162.14035739018757,192.34351323600316
NGC2683,34.62,151.0,12.0,15.67,97.49,25.9,73.94096259854885,0.0449125581681279,73.94096259854885,171.3128339848546,175.65286845852856,160.38358208848314,192.74310559654316
NGC2841,3.44,285.0,14.4,-0.57,163.4,239.5,231.30489618682955,0.0,231.30489618682955,253.2367487648006,280.2417261466784,271.06415158611765,258.1031985964487
NGC2841,3.77,297.0,13.6,-0.57,171.13,229.25,226.7854320718154,0.0,226.7854320718154,250.70763890195434,277.71620383468917,268.20328643005746,256.3666463830477
NGC2841,4.13,303.0,8.47,-0.43,180.88,219.24,223.61822716406638,0.0,223.61822716406638,249.56576625190976,276.627941315164,266.7645771432107,256.0585695598782
NGC2841,4.47,306.0,5.93,-0.1,188.37,210.91,221.08764804936524,0.0,221.08764804936524,248.87975119760569,275.9626911190931,265.7867098597379,256.1725954424517
NGC2841,4.8,307.0,5.93,-0.19,194.64,203.54,218.95738608231508,0.0,218.95738608231508,248.48162528727062,275.56224231099645,265.09788960024423,256.5594644889089
NGC2841,5.13,304.0,8.47,-0.28,200.57,196.88,217.36461655476495,0.0,217.36461655476495,248.54683423827532,275.6362097377188,264.89424150581345,257.3922466622546
NGC2841,5.48,308.0,8.47,-0.38,206.64,190.44,216.1879282476244,0.0,216.1879282476244,249.05181920348716,276.1670857656056,265.1406803093549,258.68485357298977
NGC2841,5.83,313.0,12.7,-0.48,211.29,184.57,214.86738114474238,0.0,214.86738114474238,249.38533542443574,276.4804362677071,265.1842792947601,259.8304807776099
NGC2841,6.16,314.0,9.32,-0.53,215.14,179.57,213.8092122196796,0.0,213.8092122196796,249.83867028926554,276.91076397103546,265.36960607343775,261.0410386344451
NGC2841,6.51,315.0,6.78,3.83,221.84,174.68,214.43025294953134,0.000319025525082002,214.43025294953134,251.89087174161264,279.115618424783,267.3068529347777,263.71394553698593
NGC2841,6.86,317.0,8.47,8.02,227.72,170.15,215.07727762364857,0.001390463763118884,215.07727762364857,253.93102460442697,281.29928329806205,269.23138707540795,266.35732519311495
NGC2841,7.18,320.0,7.63,12.15,231.73,166.32,215.31525405785814,0.0031842192143593374,215.31525405785814,255.44135677465155,282.89017856177145,270.59636996809854,268.4475628093761
NGC2841,7.51,316.0,20.5,16.24,235.48,162.63,215.64580828293415,0.0056713964666327546,215.64580828293415,257.0494922120157,284.5824014805309,272.0613692646573,270.63320741848736
NGC2841,7.85,318.0,23.4,20.27,239.96,159.08,216.6005221138675,0.008757668440716727,216.6005221138675,259.2429844162557,286.9283148841348,274.17244839200873,273.33173651190515
NGC2841,8.21,321.0,8.48,24.66,243.42,155.54,217.18574520442172,0.012892095379456035,217.18574520442172,261.14468362006545,288.933317156496,275.9403584919813,275.80498315684207
NGC2841,8.57,323.0,8.66,27.1,245.15,152.23,216.80740826826005,0.015623932211635772,216.80740826826005,262.13245591682403,289.8986646072675,276.6870652936841,277.4802465768208
NGC2841,8.9,321.0,12.7,29.42,245.8,149.38,216.0889295637331,0.01853618266211935,216.0889295637331,262.6729204598054,290.3643533207288,276.9629482351342,278.6987716487853
NGC2841,9.24,323.0,11.0,31.74,245.24,146.61,214.76708516437057,0.021841295720924542,214.76708516437057,262.6730243024109,290.2055545175782,276.6221339003767,279.4833056850557
NGC2841,9.6,323.0,10.4,34.31,244.14,143.83,213.21419776834747,0.025894599287758727,213.21419776834747,262.5083410243614,289.8428989432345,276.07541802117413,280.1797950741065
NGC2841,9.93,322.0,13.6,36.63,243.64,141.42,212.18320663992236,0.02980243987241359,212.18320663992236,262.69690472264944,289.8925731550448,275.95646369695567,281.100913064224
NGC2841,10.27,321.0,13.6,38.95,243.6,139.06,211.4804033947354,0.03392146995480948,211.4804033947354,263.2011333273119,290.2944249423534,276.1843871046065,282.300744023052
NGC2841,10.6,323.0,9.32,41.02,243.38,136.88,210.74830172506728,0.03788463826348619,210.74830172506728,263.62564962383726,290.60798104776603,276.3343445517977,283.40668473780545
NGC2841,10.93,322.0,11.9,43.22,243.08,134.8,210.0753188739696,0.04232719239373104,210.0753188739696,264.08644770513433,290.9612028346993,276.5272739187414,284.5361833547118
NGC2841,11.27,321.0,11.0,45.42,242.44,132.75,209.2542638753151,0.04711352807822946,209.2542638753151,264.42551035367654,291.16798760375474,276.57511108916145,285.58516953517966
NGC2841,12.31,323.0,4.24,52.25,237.3,127.02,205.3766388370401,0.0647247684741229,205.3766388370401,264.0939908081952,290.21847514381506,275.18789056536497,287.69716791908434
NGC2841,14.35,319.0,4.24,56.77,222.06,117.64,193.8184032025855,0.08579219233438232,193.8184032025855,259.3217308002369,283.5637239183196,267.8603959862358,288.8198776459989
NGC2841,16.4,308.0,4.24,51.89,207.98,110.04,181.09824245419944,0.08209918961710848,181.09824245419944,252.86980571587156,274.9392420950093,258.73162526097184,289.13858098683187
NGC2841,18.48,299.0,5.66,48.35,196.87,103.67,170.99663499613084,0.07994988228595235,170.99663499613084,248.35277748389606,268.57727221497385,251.9210815211832,291.1255175987907
NGC2841,20.57,299.0,5.66,54.45,185.72,98.26,164.22326576950053,0.10993257468752499,164.22326576950053,246.5177764387655,265.3887600556405,248.2878779579711,294.82085780634
NGC2841,22.51,298.0,5.66,63.61,176.98,93.93,160.8825153023162,0.15632667689601876,160.8825153023162,247.30215895345958,265.3743231275323,247.83308788185175,299.50641356276753
NGC2841,24.59,296.0,5.66,66.17,168.93,89.87,155.88705263747855,0.18017817242142578,155.88705263747855,246.44065800973075,263.45401826167324,245.54256003620546,303.35940636167385
NGC2841,26.68,293.0,4.24,61.9,161.21,86.28,148.44833757910527,0.17387238891675175,148.44833757910527,242.81817776946238,258.4181209854198,240.28456225562846,305.69541091558295
NGC2841,28.77,289.0,4.24,58.85,153.59,83.08,141.73872805270972,0.17239150935286204,141.73872805270972,239.55146571145872,253.87459812661234,235.5546149220816,308.16892480315653
NGC2841,30.7,289.0,4.24,57.01,147.56,80.43,136.62139777501912,0.17412640488710965,136.62139777501912,237.343205431658,250.67346939064487,232.18395541505402,310.7421372647884
NGC2841,32.79,288.0,4.24,57.38,141.95,77.82,132.68960897523212,0.1870024339994496,132.68960897523212,236.36659108990756,248.88423301747753,230.17863444631982,313.98077613607705
NGC2841,34.88,285.0,4.24,60.43,136.82,75.46,130.3748028569938,0.2148413432478515,130.3748028569938,236.89126099673157,248.85306305972338,229.88420609283364,317.6119292649611
NGC2841,36.96,283.0,2.83,64.09,132.38,73.3,128.96039430770983,0.24698344184425766,128.96039430770983,238.20647295026825,249.75897332161,230.50599502080243,321.2978889689664
NGC2841,38.9,275.0,2.83,66.9,128.66,71.45,127.77276529057356,0.2741420446165181,127.77276529057356,239.45391426934873,250.65457456482554,231.14708889186159,324.53926002050946
NGC2841,40.99,272.0,2.83,68.61,124.87,69.61,126.07726607124697,0.29614286467006573,126.07726607124697,240.21802494805908,250.99155631688402,231.250653133794,327.6233423336199
NGC2841,43.08,271.0,2.83,68.98,121.52,67.9,123.97210412024151,0.30959820594626775,123.97210412024151,240.39816460098058,250.69896287473773,230.76687279348226,330.3244109338606
NGC2841,45.16,274.0,4.24,67.76,118.47,66.31,121.18951819361277,0.31261994107548635,121.18951819361277,239.6704137371583,249.41806740854855,229.35637519297381,332.5597094755566
NGC2841,47.1,277.0,4.24,65.19,115.75,64.93,117.89784043823704,0.3057385924736076,117.89784043823704,238.06297680800577,247.21281163173882,227.09346229947926,334.2432761089383
NGC2841,49.19,281.0,4.24,62.26,113.11,63.54,114.45250442869305,0.295915444221202,114.45250442869305,236.2899018407301,244.82603848767732,224.66111903229233,335.9537219510077
NGC2841,51.27,286.0,4.24,60.55,110.59,62.24,111.77230815367463,0.2934673944007392,111.77230815367463,235.25690090189636,243.29754333238566,223.05777966878523,337.77078139093396
