Name,Rad,Vobs,Vgas,Vdisk,Vbul,R_d,Vb,GasFrac,Omega_gas,V_Newton,V_LCDM_(AM),V_MOND_(Std),V_Verlinde,V_WILL_RG
UGC02885,13.67,271.0,0.0,244.9,123.9,11.4,201.8262916470498,0.0,0.0,201.80436599689676,341.1586847579215,263.5124482536481,278.6119717413551,268.6655392655674
UGC02885,19.49,282.0,0.0,240.52,103.77,11.4,190.95204693849186,0.0,0.0,190.94184054439305,374.9728943082303,268.94917039852106,286.70434703832944,272.1772936490296
UGC02885,23.36,287.0,28.79,238.85,94.78,11.4,188.79035788408262,0.02325539444996195,0.02325539444996195,188.78365614737808,396.7682114119531,275.50622560582866,294.0806994150613,277.5079679991617
UGC02885,27.24,283.0,40.2,232.97,87.77,11.4,184.7865024291547,0.047327287635191034,0.047327287635191034,184.78191313121042,415.56537697767516,279.3378445747547,297.8490490892403,279.7618422005202
UGC02885,31.22,280.0,45.05,223.71,81.99,11.4,178.20840782634247,0.06390476033930374,0.06390476033930374,178.20515461427743,431.99033834219307,279.9973869193248,297.6956833396845,278.49109511138465
UGC02885,35.1,280.0,50.3,214.74,77.32,11.4,172.54446232783016,0.08498336414765287,0.08498336414765287,172.54208132715416,446.9011180980132,280.63893648170495,297.4853570823103,277.39999768895643
UGC02885,38.97,281.0,59.7,206.96,73.38,11.4,169.55691634374577,0.1239702973722034,0.1239702973722034,169.5551764971852,461.5284694897687,283.37654857369995,299.7039299699973,278.78684428781804
UGC02885,42.85,282.0,67.17,198.69,69.98,11.4,166.36918954542034,0.163006489519489,0.163006489519489,166.36790059341405,474.95830989292784,285.4618662674145,301.1721739132519,279.55580515212705
UGC02885,46.73,287.0,65.05,189.07,67.02,11.4,158.90063319571763,0.16758816518352534,0.16758816518352534,158.8996093528929,485.9474239604867,282.6259920171969,297.01258438234345,275.0252122690779
UGC02885,50.71,292.0,71.21,184.25,64.33,11.4,157.92953992208044,0.20330835721122542,0.20330835721122542,157.92874836733122,498.5149280267099,286.3574461542271,300.39412558745323,277.773097619205
UGC02885,54.58,298.0,79.19,180.41,62.01,11.4,158.86034187297975,0.2484904486899389,0.2484904486899389,158.85973030746487,510.4435151715523,291.74570497296844,305.7111267139166,282.426162291658
UGC02885,58.46,298.0,83.33,174.83,59.92,11.4,157.28934429897024,0.28067527686265004,0.28067527686265004,157.2888607304232,520.8424609836514,294.22437345302467,307.742239432624,283.97213518475473
UGC02885,62.34,298.0,83.33,168.07,58.02,11.4,153.04925883518678,0.2964423872977395,0.2964423872977395,153.0488629913489,529.7751122265064,293.5210828208256,306.2089302217908,282.1527067326683
UGC02885,66.21,298.0,82.83,162.78,56.3,11.4,149.4264237007632,0.3072702529598807,0.3072702529598807,149.42609155002904,538.2832546286537,293.21348865651106,305.17245115739024,280.8444990639368
UGC02885,70.19,298.0,85.86,158.17,54.68,11.4,148.2354401956563,0.3354885275629337,0.3354885275629337,148.2351704004173,547.1600894253374,295.53415984913084,307.116452260886,282.3870463005901
UGC02885,74.07,298.0,86.26,152.97,53.23,11.4,145.34132612577883,0.3522416206881737,0.3522416206881737,145.34110041175086,554.8218306931273,295.6302204391718,306.61419807592887,281.6345514010874
UGC02916,0.37,183.0,-2.62,11.2,123.59,6.15,103.70564917110349,0.0,0.0,99.65706573513036,68.64121857991458,63.88860600920431,47.31213576466997,51.24562498144139
UGC02916,0.74,196.0,-3.79,21.14,191.42,6.15,160.84956101898442,0.0,0.0,159.15902331592622,130.1518193604683,124.58404776505256,93.15870669321343,102.40609490278364
UGC02916,1.11,205.0,-4.87,30.05,218.87,6.15,184.34846101879995,0.0,0.0,183.47468668161105,166.99537624331543,161.65563454456125,126.06350031028056,138.0835298189207
UGC02916,1.48,211.0,-5.72,38.06,240.05,6.15,202.6353462503519,0.0,0.0,202.09228799533233,194.8322109206908,190.11689615541334,155.2100659303708,168.70799536968718
UGC02916,1.84,214.0,-6.31,45.23,258.74,6.15,218.82720984831846,0.0,0.0,218.44689219732527,217.51939810115675,213.4289101056066,181.59108399350956,195.59493936211223
UGC02916,2.21,214.0,-6.65,51.92,273.65,6.15,231.8768400466075,0.0,0.0,231.59711451028647,235.7439131058663,232.2036089779798,205.15133971420923,218.71888163296464
UGC02916,2.6,213.0,-6.69,58.41,280.2,6.15,238.04262653986993,0.0,0.0,237.8349771947688,246.78426227083114,243.64853728494273,222.89466338793696,234.93484497563747
UGC02916,2.96,211.0,-6.41,63.99,275.3,6.15,234.73479301117678,0.0,0.0,234.57672906223735,248.0430472561808,245.02596507662307,230.5717430637385,240.3870354273153
UGC02916,3.17,210.0,-6.08,66.97,274.94,6.15,234.85504672031212,0.0,0.0,234.71713100252157,250.29829701777908,247.3224907092024,235.97192962422693,244.64624378784254
UGC02916,3.33,209.0,-5.72,69.15,273.2,6.15,233.74693420449387,0.0,0.0,233.62252582989024,250.84394834921727,247.84961438872614,238.79088529780432,246.53377343725532
UGC02916,3.7,207.0,-4.34,74.09,268.56,6.15,230.72016723728333,0.0,0.0,230.62067618481248,251.41960205702716,248.2885960180834,243.97329532209477,249.63343764144048
UGC02916,4.07,206.0,0.84,78.64,262.81,6.15,226.80652034278026,1.37166324261439e-05,1.37166324261439e-05,226.7256781730808,250.93952221386817,247.53814817814379,247.24245445327253,250.9414955182224
UGC02916,4.44,205.0,5.14,83.02,255.92,6.15,222.0790676313281,0.0005356868519856497,0.0005356868519856497,222.01261356477434,249.57650760262987,245.76994833285534,248.83977704497386,250.7211284018859
UGC02916,4.81,205.0,7.67,87.31,248.41,6.15,216.94611455382184,0.0012499336931028613,0.0012499336931028613,216.89087259053943,247.7574762834908,243.42147879682085,249.252915626918,249.4888367976983
UGC02916,5.18,206.0,9.9,90.63,241.01,6.15,211.81355603454656,0.0021845545121144073,0.0021845545121144073,211.76713370413017,245.87857267893696,240.90980114883547,248.98282006518284,247.7517287421932
UGC02916,5.55,207.0,12.08,91.17,233.88,6.15,206.37783051965633,0.0034261611250142325,0.0034261611250142325,206.3385244623224,243.71765101379597,237.9909041314236,247.85652314896882,245.3109546193296
UGC02916,5.92,208.0,14.21,91.98,227.13,6.15,201.35468738025446,0.004980405082626809,0.004980405082626809,201.32108495352838,241.89306650145483,235.33883908248623,246.6392613011201,242.93599343593775
UGC02916,6.28,210.0,16.44,93.75,220.9,6.15,197.03444330877787,0.0069617644355006855,0.0069617644355006855,197.00533850563255,240.57995139328182,233.18569985118975,245.61947804025985,240.92192422323382
UGC02916,6.34,210.0,16.75,94.14,219.93,6.15,196.39291160833682,0.007274078862486945,0.007274078862486945,196.36446575296438,240.42407412673478,232.89036428253218,245.4922675646793,240.6414001978661
UGC02916,6.65,212.0,18.67,96.53,214.9,6.15,193.22266003240924,0.009336251080147757,0.009336251080147757,193.197326532057,239.73161847119707,231.46419342273856,244.85427476851444,239.25274576456223
UGC02916,7.03,214.0,20.8,99.17,209.22,6.15,189.71317911521066,0.012020752803906512,0.012020752803906512,189.69104174390094,239.17274328300425,229.98928023442141,244.17517123822972,237.74782527429403
UGC02916,7.39,215.0,22.73,101.39,204.19,6.15,186.66040881772437,0.014828405237069783,0.014828405237069783,186.64080939208537,238.84607205813307,228.77599951282684,243.57106043052653,236.4420213476823
UGC02916,7.77,216.0,24.56,103.08,199.24,6.15,183.58524210840042,0.017897039300777184,0.017897039300777184,183.56791294750653,238.60388479158775,227.56776679567338,242.86877805829653,235.07268222434658
UGC02916,8.14,217.0,26.28,105.18,194.76,6.15,181.03611496052383,0.021072704620521448,0.021072704620521448,181.02064480216984,238.69396608801893,226.74219140568928,242.4540621547508,234.07267367624308
UGC02916,8.51,218.0,27.91,106.86,190.42,6.15,178.52266349122175,0.024441787137204494,0.024441787137204494,178.50880146987586,238.79575287196857,225.89860983458811,241.92365006446485,233.00932535113392
UGC02916,8.88,218.0,29.33,108.2,186.31,6.15,176.10184601531012,0.02773935182489248,0.02773935182489248,176.0893722737589,238.95205460723915,225.0921126823369,241.34969846983708,231.95050827856414
UGC02916,9.25,218.0,30.55,109.65,182.7,6.15,174.09872702004455,0.030791527786446206,0.030791527786446206,174.08743305718778,239.39681296870535,224.624248147833,241.08116914482042,231.2397560261351
UGC02916,9.52,218.0,31.16,110.49,180.08,6.15,172.55471633658698,0.032609281496362684,0.032609281496362684,172.54418797532244,239.65004986291066,224.18057950581286,240.72916777886593,230.5903341609325
UGC02916,9.62,218.0,31.36,110.78,179.14,6.15,171.9981148733904,0.03324334632386507,0.03324334632386507,171.98785095131342,239.75253672327963,224.02483458355525,240.6008554646939,230.35655481997375
UGC02916,9.99,217.0,32.17,111.77,175.79,6.15,170.03723774514805,0.03579431365141166,0.03579431365141166,170.02787802352452,240.19110203687882,223.51519336224843,240.172722402727,229.55632177601595
UGC02916,10.4,217.0,33.08,112.69,172.23,6.15,167.9524500565562,0.038793441986071264,0.038793441986071264,167.9439725415415,240.71876244953236,222.98894153768276,239.6939054100872,228.69685241639272
UGC02916,10.71,216.0,34.0,113.45,169.76,6.15,166.62644318954898,0.04163609455684864,0.04163609455684864,166.61855922317105,241.2761654722501,222.79476550568126,239.537499197359,228.26877433436053
UGC02916,11.12,215.0,35.01,114.16,166.6,6.15,164.8358119463122,0.04511085704221145,0.04511085704221145,164.82862952535675,241.9656224003991,222.46837317749723,239.21628727899403,227.61408091199704
UGC02916,12.67,212.0,39.99,115.88,156.1,6.15,159.28067773587605,0.06303425414461332,0.06303425414461332,159.27553028201828,245.15466183269535,222.0412622207026,238.6936700892684,226.00393352762913
UGC02916,12.98,211.0,41.0,116.15,154.24,6.15,158.36475482252987,0.06702713370057506,0.06702713370057506,158.3599199582904,245.87357718019888,222.08283558762156,238.69988205778031,225.8204530046153
UGC02916,15.86,209.0,52.47,115.82,139.51,6.15,151.93539801507742,0.11926257792776028,0.11926257792776028,151.9326291871139,253.0953047946721,223.71925854373342,239.92394198371818,225.55929764892394
UGC02916,19.05,215.0,66.17,112.66,127.33,6.15,148.57205972187367,0.19835720532782605,0.19835720532782605,148.5705049457364,261.77724276249364,227.95878447380613,243.7792286180343,228.13624297300493
UGC02916,22.14,215.0,76.32,108.18,118.11,6.15,146.42806790366387,0.27166147817634917,0.27166147817634917,146.4271314226577,269.41798194752795,232.30743013230105,247.67570380109214,231.0500424733683
UGC02916,25.34,210.0,79.67,102.95,110.4,6.15,142.0505971476361,0.31456000775563053,0.31456000775563053,142.04998291302408,275.0080661159032,233.9588873802123,248.3981990926348,231.0425028222424
UGC02916,28.53,196.0,78.35,97.69,104.04,6.15,135.96843630048852,0.3320487086770846,0.3320487086770846,135.9679958562962,278.83026487559255,233.1935867635378,246.41252557923602,228.55138453378223
UGC02916,31.72,185.0,74.49,92.71,98.67,6.15,129.0789308136692,0.3330314357971796,0.3330314357971796,129.07859355186963,281.613353390315,230.94284569297923,242.83539099072982,224.62994078108719
UGC02916,34.91,182.0,72.76,88.3,94.06,6.15,124.03854691183706,0.3440899918247506,0.3440899918247506,124.03828814210269,284.6864182921437,230.0848947983265,240.96221080740048,222.41576928873232
UGC02916,38.0,181.0,70.63,85.07,90.15,6.15,119.5657354763479,0.3489513904870962,0.3489513904870962,119.56552806393114,287.34565243375266,229.25370857404053,239.23518750442113,220.4109261816486
UGC02953,0.09,231.0,-0.75,12.18,80.49,3.55,67.89126799522896,0.0,0.0,57.288089479145704,32.52883738123297,28.40874547601888,20.95951231209905,22.573226678478434
UGC02953,0.17,231.0,-0.9,23.29,154.33,3.55,130.1677236491443,0.0,0.0,122.55611554292669,71.58109491623797,66.64485351077954,47.26875528804001,52.48780712791339
UGC02953,0.26,231.0,-0.97,35.2,203.79,3.55,172.31011250068872,0.0,0.0,167.62716955302682,111.10306345258691,104.69604127871793,73.4133986419749,82.35443615007408
UGC02953,0.34,231.0,-1.0,45.31,224.63,3.55,190.65031833175627,0.0,0.0,187.5343643024823,136.29599046674264,129.15023363911556,91.19367549664747,102.47200261501563
UGC02953,0.43,232.0,-1.04,56.16,236.57,3.55,201.8730497862456,0.0,0.0,199.7786223569079,157.02531159343877,149.55970924490137,107.31385716065314,120.45232364556094
UGC02953,0.51,232.0,-1.11,65.37,243.18,3.55,208.64366065136034,0.0,0.0,207.09331445688628,171.5323221329437,164.0482964299272,119.79796648762783,134.16885130281128
UGC02953,0.6,232.0,-1.21,75.35,248.89,3.55,214.94458290452448,0.0,0.0,213.7846896385215,185.2162448385353,177.86913202978604,132.69914802474474,148.1352447570507
UGC02953,0.69,232.0,-1.34,84.97,252.61,3.55,219.72305049766626,0.0,0.0,218.82356169837544,196.25585947507156,189.13717549070657,144.28266114321508,160.43065361923703
UGC02953,0.77,233.0,-1.48,93.17,255.01,3.55,223.29665138555032,0.0,0.0,222.56113503705367,204.53328123096915,197.64068540259282,153.77880657750916,170.32341789744623
UGC02953,0.86,233.0,-1.64,102.03,256.4,3.55,226.32660570511808,0.0,0.0,225.72800377503026,212.12326870849188,205.48156734264631,163.41494539213446,180.13567205103777
UGC02953,0.95,234.0,-1.82,110.51,257.17,3.55,228.91421161649183,0.0,0.0,228.41745651581033,218.57762157818405,212.15918680862237,172.3069583759281,188.99445085957333
UGC02953,1.03,235.0,-2.0,117.74,258.4,3.55,231.66947533069603,0.0,0.0,231.24145699441888,224.21033059049165,217.95933593008698,180.1528069033254,196.7290638395558
UGC02953,1.11,235.0,-2.17,124.74,258.76,3.55,233.77286010142407,0.0,0.0,233.40073027818897,228.89499100035883,222.7836519937244,187.25766524644817,203.56563722516987
UGC02953,1.2,236.0,-2.35,132.45,259.47,3.55,236.42922382818927,0.0,0.0,236.10701737223062,234.0549152368959,228.06802758505333,195.1081092730325,211.04121458477772
UGC02953,1.29,237.0,-2.54,139.94,259.74,3.55,238.7823467511784,0.0,0.0,238.50062691871025,238.63118274863805,232.73586175529914,202.41059175938923,217.85720979930403
UGC02953,1.38,238.0,-2.73,147.1,259.48,3.55,240.7282997073672,0.0,0.0,240.48002922512603,242.58591268929936,236.75034499459272,209.09820596415213,223.95791984724096
UGC02953,1.46,238.0,-2.94,153.23,258.65,3.55,242.0115538564223,0.0,0.0,241.78850204664815,245.5198660598939,239.7108813113029,214.45085933639356,228.71144670913162
UGC02953,1.55,239.0,-3.15,159.87,257.13,3.55,243.02323814812442,0.0,0.0,242.82445822414223,248.26106791917812,242.45362287769126,219.86115142206523,233.3824678472422
UGC02953,1.63,240.0,-3.37,165.58,255.36,3.55,243.62774661355797,0.0,0.0,243.44751763203442,250.30344078638865,244.474122710597,224.20055705849586,237.02561695671307
UGC02953,1.72,241.0,-3.59,171.83,252.89,3.55,243.9879524074908,0.0,0.0,243.82582128697612,252.19031006108784,246.31161051579855,228.57159020253877,240.58203717615763
UGC02953,1.8,242.0,-3.81,177.21,250.43,3.55,244.1358668446732,0.0,0.0,243.98771599586337,253.6197689485625,247.6779097334597,232.101582617386,243.37653319293048
UGC02953,1.89,243.0,-4.02,183.03,247.35,3.55,244.08483402292737,0.0,0.0,243.95046598428573,254.94337261899778,248.90967668215305,235.6661443082924,246.10694737235906
UGC02953,1.98,244.0,-4.24,188.55,244.09,3.55,243.88829598814291,0.0,0.0,243.76594923582167,256.0563033174278,249.91153105776326,238.88285538059623,248.49469519242592
UGC02953,2.07,246.0,-4.48,193.82,240.73,3.55,243.61598722169282,0.0,0.0,243.50416109732507,257.03368258767944,250.7614036970747,241.8249255301043,250.62240682847792
UGC02953,2.15,247.0,-4.72,198.33,237.68,3.55,243.33442446559016,0.0,0.0,243.2308765892606,257.818473814212,251.4207329060055,244.24233027447306,252.33245779730768
UGC02953,2.23,248.0,-4.99,202.68,234.62,3.55,243.04767491173413,0.0,0.0,242.95152943641546,258.5591628452571,252.02632346174497,246.5119471915389,253.913843411096
UGC02953,2.32,249.0,-5.25,207.44,231.17,3.55,242.7413747798261,0.0,0.0,242.65264945270965,259.365972755276,252.6713989359099,248.92087143308436,255.57380653365513
UGC02953,2.4,251.0,-5.52,211.55,228.14,3.55,242.508150316644,0.0,0.0,242.42531612568723,260.0861404013243,253.24085551718125,250.96612802610474,256.977608034171
UGC02953,2.49,252.0,-5.8,216.16,224.74,3.55,242.31842711605736,0.0,0.0,242.241528266446,260.9297619413401,253.90918545593027,253.1965867220575,258.51520092589436
UGC02953,2.58,253.0,-6.06,220.83,221.41,3.55,242.2779728328599,0.0,0.0,242.2063535071497,261.8773118513612,254.67906080557123,255.4293128329079,260.08841487031816
UGC02953,2.67,254.0,-6.31,225.64,218.17,3.55,242.4364020315431,0.0,0.0,242.36948259386915,262.9760186461076,255.60101641316558,257.72188803671304,261.7558195170594
UGC02953,2.75,256.0,-6.56,230.0,215.36,3.55,242.7260816640849,0.0,0.0,242.66292121461794,264.0649766503948,256.5342999600293,259.8037976323448,263.3087319540447
UGC02953,2.83,257.0,-6.82,234.46,212.6,3.55,243.1560770369517,0.0,0.0,243.09632920442297,265.26111807328147,257.57715619770465,261.9354905772834,264.9354086527579
UGC02953,2.92,259.0,-7.07,239.57,209.57,3.55,243.804433675846,0.0,0.0,243.74816042781245,266.7333615120015,258.88080576249047,264.3991200609103,266.85801590538233
UGC02953,3.0,260.0,-7.31,243.97,206.96,3.55,244.424609174281,0.0,0.0,244.37115991498348,268.0641133602357,260.06183247475195,266.56011981553104,268.55713505059225
UGC02953,3.09,262.0,-7.55,248.68,204.14,3.55,245.13683713387508,0.0,0.0,245.08630769017708,269.5563596212885,261.3848519079623,268.932591450013,270.42928923943504
UGC02953,3.18,263.0,-7.78,252.98,201.42,3.55,245.76096451633646,0.0,0.0,245.71313190989642,270.9527702825141,262.607077785151,271.15224973895204,272.1647849364568
UGC02953,3.27,264.0,-8.0,256.93,198.78,3.55,246.30459664813404,0.0,0.0,246.2592595347179,272.2616913045336,263.73714035582765,273.2300182693445,273.77446879150875
UGC02953,3.35,266.0,-8.21,260.17,196.48,3.55,246.71296627862915,0.0,0.0,246.66969610436763,273.3464354514076,264.6585941742293,274.95393792288013,275.095253678227
UGC02953,3.43,267.0,-8.4,263.1,194.27,3.55,247.04126786834624,0.0,0.0,246.99993682880827,274.3495653070662,265.4938392096612,276.5554858969942,276.30526411538347
UGC02953,4.21,280.0,-9.93,282.25,175.61,3.55,247.83006621473515,0.0,0.0,247.80254003559423,281.5809169685394,270.9190882127698,287.8489487305248,284.3653291913652
UGC02953,4.29,282.0,-10.07,283.7,173.97,3.55,247.84821490178214,0.0,0.0,247.8217035546176,282.23380555437336,271.37911125604194,288.77789544870734,285.0180153366845
UGC02953,4.38,283.0,-10.2,285.12,172.2,3.55,247.79769006187286,0.0,0.0,247.77226193663472,282.9007277728752,271.8239390071502,289.7240498221632,285.66265264055073
UGC02953,4.47,285.0,-10.32,286.54,170.45,3.55,247.76970668344427,0.0,0.0,247.74529470878505,283.5812247426943,272.282976640778,290.6616521330709,286.30983664749283
UGC02953,4.8,290.0,-10.66,290.98,164.51,3.55,247.5462750073206,0.0,0.0,247.52512269389027,285.9253427113858,273.80146825581966,293.7481890911737,288.41277841280873
UGC02953,5.25,296.0,-10.87,296.92,157.31,3.55,247.79678865957888,0.0,0.0,247.77908853835123,289.4898775660667,276.2724493746416,298.00716806221453,291.51578183181465
UGC02953,5.32,298.0,-10.98,297.8,156.27,3.55,247.86415438703517,0.0,0.0,247.8469122274217,290.0579760730273,276.6726587840133,298.65486638638316,291.9995037855111
UGC02953,5.41,299.0,-10.98,298.79,154.97,3.55,247.88852873822137,0.0,0.0,247.87185374781652,290.7317046873812,277.1257510396106,299.41105326755354,292.5497504771057
UGC02953,5.5,300.0,-10.87,299.65,153.7,3.55,247.85407854219383,0.0,0.0,247.83794696783457,291.3515556736405,277.5202574054654,300.0926720443025,293.0308674879961
UGC02953,5.58,301.0,-10.87,300.25,152.59,3.55,247.7370116070669,0.0,0.0,247.72134660084237,291.82637938546407,277.78759107677485,300.59963236030217,293.3637205920524
UGC02953,5.67,302.0,-10.87,300.59,151.39,3.55,247.42761874940314,0.0,0.0,247.41246597020296,292.20779383302977,277.92034173643776,300.9790875639254,293.55123145180556
UGC02953,5.76,303.0,-10.77,301.15,150.21,3.55,247.26461962844581,0.0,0.0,247.24994627729774,292.70942461042284,278.1849938344517,301.48906631510386,293.875845223908
UGC02953,6.0,306.0,-10.56,302.48,147.17,3.55,246.79623463497168,0.0,0.0,246.78273713365672,294.0037686905678,278.84270254939236,302.7485701562967,294.6653358799357
UGC02953,6.18,307.0,-10.25,303.22,145.01,3.55,246.35485436662296,0.0,0.0,246.34215433119388,294.88601652100596,279.23758757364016,303.54434514632266,295.1296783791636
UGC02953,6.27,308.0,-10.11,303.58,143.96,3.55,246.1453743623877,0.0,0.0,246.1330467505649,295.33248088986954,279.4408053666928,303.93590278619234,295.36198377003836
UGC02953,6.36,309.0,-9.94,303.97,142.94,3.55,245.96985784847706,0.0,0.0,245.95788516391897,295.80444373910143,279.67243506496857,304.35045214602536,295.6214406230447
UGC02953,6.45,310.0,-9.76,304.41,141.93,3.55,245.8324866245306,0.0,0.0,245.82085219238996,296.3052298685789,279.9363888938221,304.7927356164905,295.91259449722463
UGC02953,6.53,310.0,-9.58,304.83,141.06,3.55,245.74216359835364,0.0,0.0,245.73081662820394,296.77425531909836,280.1979686117371,305.20934907968365,296.198030430358
UGC02953,6.61,311.0,-9.37,305.34,140.2,3.55,245.71423605481223,0.0,0.0,245.7031633122314,297.2923733668898,280.51492024276087,305.6810524400831,296.5414819915764
UGC02953,6.7,312.0,-9.15,306.03,139.26,3.55,245.76924903250202,0.0,0.0,245.75846932328167,297.94337770157557,280.9486256567703,306.2899977273109,297.0094693564967
UGC02953,6.79,312.0,-8.91,306.85,138.35,3.55,245.92065183713223,0.0,0.0,245.91014950337595,298.6701573097072,281.4685130319102,306.98729845342046,297.56912074766797
UGC02953,6.87,313.0,-8.64,307.19,137.53,3.55,245.8109002465106,0.0,0.0,245.80064563765117,299.1133258019653,281.70305374784465,307.3541756861362,297.8156339760678
UGC02953,6.96,313.0,-8.36,307.95,136.63,3.55,245.93501393660887,0.0,0.0,245.9250177470054,299.811657037206,282.1927874408906,308.00859861332873,298.33784637529754
UGC02953,7.05,314.0,-8.05,308.63,135.75,3.55,246.02008495242822,0.0,0.0,246.0103389604414,300.4748586969832,282.64396150952257,308.6159849569869,298.8156888157899
UGC02953,7.2,315.0,-7.43,309.44,134.31,3.55,245.97556803471355,0.0,0.0,245.96622554835216,301.4217930355018,283.21870656206755,309.4237034065272,299.41318194905756
UGC02953,7.39,316.0,-6.59,309.73,132.58,3.55,245.50062307456574,0.0,0.0,245.49177189180432,302.2715691996179,283.55173269844437,309.9948030020345,299.72807077896687
UGC02953,7.47,316.0,-6.16,309.53,131.86,3.55,245.102737989603,0.0,0.0,245.09408939820585,302.46684925295875,283.5067347478814,310.0254289708773,299.6542131850767
UGC02953,7.99,318.0,-2.38,307.52,127.53,3.55,242.21685703104976,0.0,0.0,242.20938645570175,303.4759299844052,282.8997504928441,309.7893484240175,298.785408492599
UGC02953,8.08,318.0,-0.67,307.34,126.82,3.55,241.84138702877138,0.0,0.0,241.83409326170178,303.7460472829564,282.90222236824707,309.8533039903738,298.7470222341143
UGC02953,8.16,318.0,2.0,307.11,126.2,3.55,241.47625980621783,6.859794573453346e-05,6.859794573453346e-05,241.46912011931295,303.9602461888354,282.87404491741023,309.87397451242896,298.6781732728948
UGC02953,8.25,319.0,2.92,307.22,125.51,3.55,241.30379746286633,0.00014643247057448609,0.00014643247057448609,241.29681876507865,304.3884405526075,283.0596645731937,310.1348854873749,298.8394977593575
UGC02953,8.34,319.0,3.49,307.32,124.83,3.55,241.1280604367729,0.00020948616593380648,0.00020948616593380648,241.12123736901566,304.81206349325856,283.24036912069363,310.38724799241845,298.9940691356122
UGC02953,8.4,319.0,3.85,307.36,124.38,3.55,240.9962165263181,0.00025521195243919195,0.00025521195243919195,240.98949486851586,305.0818300072841,283.3463080506183,310.537771392273,299.08036623806663
UGC02953,9.59,319.0,7.94,304.71,116.41,3.55,236.5862154057163,0.0011263208683777036,0.0011263208683777036,236.58116150274245,308.89414446257285,283.64081239274833,311.27444951299117,298.6878875090667
UGC02953,10.8,317.0,12.02,299.89,109.7,3.55,231.37707200584936,0.00269878503613653,0.00269878503613653,231.3731870686027,312.0163729572537,283.00093716277365,310.6194590964643,297.0996435135195
UGC02953,12.02,312.0,17.77,298.77,103.98,3.55,229.16329904677144,0.006012910285902369,0.006012910285902369,229.16021330393124,317.1857916474454,284.900547492129,312.62081923229675,298.27873578381866
UGC02953,13.22,308.0,22.79,295.36,99.15,3.55,225.8753077474384,0.010180078708157228,0.010180078708157228,225.87281439899812,321.2260635898329,285.5391898643233,313.06356419182487,298.0288944819
UGC02953,14.42,303.0,24.88,287.38,94.93,3.55,219.59244073965752,0.012837072096107984,0.012837072096107984,219.59041431130746,323.02258865989853,283.23028104958325,310.03512167653287,294.43706536019477
UGC02953,15.63,298.0,24.46,274.79,91.19,3.55,210.17610454093017,0.01354397765208961,0.01354397765208961,210.17445604053466,322.7535763214035,277.86191663771837,303.4006551061289,287.36691940919326
UGC02953,16.83,296.0,24.25,262.23,87.87,3.55,200.9356732389747,0.014564963251631462,0.014564963251631462,200.93431675641122,322.6462856282492,272.420674030642,296.6182206163743,280.2276384405687
UGC02953,18.03,294.0,25.92,253.58,84.9,3.55,194.59923329756467,0.017741394159047023,0.017741394159047023,194.59809600619602,324.37134202714856,269.48961127810793,292.70016304694013,275.9559505982405
UGC02953,19.23,294.0,28.33,245.5,82.21,3.55,188.86146449183326,0.02250123953868639,0.02250123953868639,188.8605035691991,326.3994030591112,266.94821775180253,289.22131299363923,272.15824178058745
UGC02953,20.43,294.0,31.05,237.34,79.76,3.55,183.25501526561285,0.02870856407525044,0.02870856407525044,183.25419964131606,328.4383187094558,264.3681139870416,285.6969431385833,268.35400407859805
UGC02953,21.64,292.0,33.56,229.62,77.5,3.55,178.02618009719808,0.035536623224411375,0.035536623224411375,178.02548377004965,330.6602443114884,262.01224306843034,282.43365780603494,264.8360925907481
UGC02953,22.84,290.0,34.91,222.49,75.43,3.55,173.067580961889,0.04068817875519758,0.04068817875519758,173.06697976589635,332.90964972391816,259.74516507046263,279.2876279717579,261.4662147408924
UGC02953,24.04,287.0,34.6,215.84,73.53,3.55,168.15253619853613,0.042339463782192416,0.042339463782192416,168.15201074899505,335.10679575483044,257.37785448238634,276.03912554906225,258.02499932940566
UGC02953,25.24,283.0,32.72,209.67,71.76,3.55,163.2666566387638,0.04016350363928199,0.04016350363928199,163.26619170942018,337.2482834931002,254.8996883534154,272.6797797222218,254.50217786357092
UGC02953,26.44,279.0,31.05,203.93,70.11,3.55,158.7407112873065,0.0382601409026259,0.0382601409026259,158.7402977120431,339.4927026367266,252.6414260659728,269.5961808624502,251.26933573421277
UGC02953,27.65,276.0,30.52,198.57,68.56,3.55,154.71530102093973,0.038913699896106976,0.038913699896106976,154.7149329411962,341.9261361291247,250.7731666417942,266.98150364050014,248.50811196047377
UGC02953,28.85,273.0,30.21,193.62,67.12,3.55,151.03166019083548,0.04000971500817509,0.04000971500817509,151.03133089639212,344.39110403310553,249.1152264377404,264.6342763646837,246.0250114991492
UGC02953,30.05,271.0,30.0,189.02,65.76,3.55,147.61891653849787,0.041300801755209914,0.041300801755209914,147.61862067434754,346.8847228547491,247.62518996303018,262.50082227294445,243.7640884220842
UGC02953,31.25,270.0,30.73,184.73,64.49,3.55,144.63122560498476,0.04514409879130937,0.04514409879130937,144.63095970860027,349.4656414348957,246.4716788403091,260.77386503641014,241.90867427595472
UGC02953,32.34,268.0,31.88,181.07,63.39,3.55,142.20517332361715,0.050258073071738275,0.050258073071738275,142.20493182120418,351.84503373661306,245.64372638859828,259.4730767218017,240.49171731025936
